Tweet_count,Username,Text,Created At,Retweets,Likes
258,Silvia A.Casarrubia 💜💚💜,"Fiscal, asesor y defensor general de la provincia de Corrientes.
Caso Loan.
No  intervinieron x Nisman, van a intervenir x un caso, donde desaparecio un niño de 5 años.
Parece q los medios nac organizaron la fantochada de la audiencia con Laudelina para forrear a Corrientes 🙄🤔 https://t.co/zQuXfg0bAm",Fri Sep 13 10:31:39 +0000 2024,6,8
259,Telenoche Rosario,"🟤 #TelenocheRosario | Un automovilista que estacionó en un lugar no permitido su Peugeot 208, en Corrientes y Mendoza, protagonizó un momento de tensión en la mañana de este miércoles. https://t.co/fgoezq386d",Wed Sep 18 23:17:17 +0000 2024,0,3
260,Fiscalía Municipal de Sancti Spíritus,"🇨🇺🔒Se estima que, de no existir el bloqueo, el PIB de Cuba a precios corrientes pudo haber crecido alrededor de un 8% en 2023

#TumbaElBloqueo #DropTheBlockade https://t.co/hsROZFccLI",Tue Sep 17 11:14:39 +0000 2024,7,6
261,Hugo Passalacqua,"En Bella Vista, Corrientes, firmamos junto a mis colegas gobernadores @gustavovaldesok, @GildoInsfran_ok, @frigeriorogelio, @LeandroZdero y @maxipullaro el Pacto del Litoral, un acuerdo que defiende los intereses soberanos y federales de nuestra región y apuesta al bienestar https://t.co/EEB7voRV8V",Thu Sep 19 23:47:45 +0000 2024,18,39
262,SUSTI,"Hoy celebramos el Día Nacional del Chamamé 🎶💃, una de nuestras tradiciones más queridas que nos llena de orgullo y alegría. @FNChamame @gustavovaldesok @UNESCO_es https://t.co/mozlllSPTi",Thu Sep 19 12:43:19 +0000 2024,3,6
263,Maragume,"DIVIDENDOS VAPORES 2025: Creo que encontré el por qué algunas corredoras le dan $15 en dividendos... Dentro del Estado de Situación Financiera, está la caja por US$97 millones, además suma US$745 millones por impuestos corrientes, estos últimos incluyen las retenciones por https://t.co/EiDWmXCCnk",Thu Sep 19 20:47:29 +0000 2024,1,38
264,Capitán Gral de los Tercios/Virrey de las Américas,"de las Molucas.
Los españoles estaban en conflicto permanente con los portugueses.
Salió de Tidore con la intención de regresar otra vez, pero tuvo que volver a la isla por culpa de las corrientes y los vientos contrarios. Saavedra repara su embarcación, La Florida, y vuelve a https://t.co/VKtOQgpiFO",Thu Sep 19 16:28:21 +0000 2024,10,66
265,LA BRÚJULA 24,La columna de la Ubfal: Cha Cha Cha vuelve a la calle Corrientes https://t.co/vqAh508Ich https://t.co/bf4UJ5GGH0,Wed Sep 11 14:32:08 +0000 2024,0,2
266,alejociganotto02,"Dia horrible pero se avanza igual, hoy se llega a corrientes si hay suerte https://t.co/UrNkpcBeUF",Wed Sep 11 13:39:34 +0000 2024,0,37
267,Práxedes López,"Junto a la comunidad católica, participamos de la novena en honor a Nuestra Señora de La Merced ⛪️ 

Estos nueve días de celebración, culminarán el 24 de septiembre con la procesión de la patrona de la ciudad de Corrientes 🙌🏼 https://t.co/FqawSXjGYS",Tue Sep 17 02:45:24 +0000 2024,0,2
268,La Liga,"🐔 @CSM_Corrientes mantuvo la base de su plantel y sumó refuerzos de jerarquía para ser protagonista en La Liga y en el Torneo Interligas

ABRIMOS HILO 👇🧵 https://t.co/fK4qzb51Hg",Wed Sep 11 23:38:24 +0000 2024,0,3
269,franz kafka,8am. caminando por corrientes. hay sol y no hace mucho calor. la vida es linda.  https://t.co/gdzz4din8J,Tue Sep 17 11:39:27 +0000 2024,0,4
270,LIONFISHAQUARIUM,¡LOAN!!!! ¿Y LOAN? ¿DONDE ESTA LOAN? ¿CUANTOS NIÑOS MAS TENDRAN QUE DESAPARECER EN MANOS DE LA TRATA? - ¡¡NO OLVIDEN A LOAN!!! - ¡NO OLVIDEN A NINGUNO!! - #Loan #LoanDaniloPeña #Justicia #Justiciaporloan #Corrientes #BuenosAires #Mundo #CNN #America #globorepórter #Trafico https://t.co/kl0RW7LYxP,Wed Sep 18 14:48:37 +0000 2024,297,282
271,Cadena 3 Rosario,"Mañana de furia en el centro: estacionó mal, una grúa quiso llevarse el vehículo y casi atropella a un agente de tránsito 🚨

👉 Ocurrió esta mañana en Corrientes y Mendoza. Finalmente, el auto fue remitido al corralón y se le sacó el carnet de conducir al hombre. https://t.co/48kMy6SsLA",Wed Sep 18 14:27:43 +0000 2024,22,330
272,Viejo Hotel Ostende,"“Corrientes del páramo e inmensas
Las huellas del reflujo,
Fluyen circulares hacia el este,
Hacia los pilares del bosque,
Hacia los postes de la escollera,
Y su ángulo golpean torbellinos de luz.”

➽Arthur #Rimbaud en “Illuminaciones”
#CitasVHO #Ostende https://t.co/RZioiABtFg",Thu Sep 19 18:55:01 +0000 2024,1,3
273,Al Mayadeen Español,"La Cancillería cubana envió un mensaje al presidente de Estados Unidos, Joe Biden, para exigir el fin de la guerra económica contra las familias cubanas.

En seis décadas, a precios corrientes, el bloqueo económico, comercial y financiero de Washington al gobierno de La Habana https://t.co/9PpAefPLCB",Fri Sep 13 19:20:50 +0000 2024,0,2
274,@telediario,"Encuentran cuerpo sin vida de un activista junto a la cascada de Yelapa, en Jalisco
https://t.co/kclcgt7hPG",Tue Sep 17 19:34:22 +0000 2024,0,2
275,N+ FORO,"En la CDMX, siguen las corrientes de agua en la colonia Héroes de Padierna, alcaldía Tlalpan; vehículos deben circular con precaución. #Hora21 con @JLANoticias | #SiempreEnVivo | #SiempreContigo | Sigue la señal en vivo por https://t.co/R0rtaHzqZe https://t.co/EUKv641Wnk",Sat Sep 14 03:27:56 +0000 2024,1,10
276,Alcaldía Tlalpan,"⚠️ #Atención | Continúan las lluvias fuertes en San Pedro Mártir, intensas en la Joya y Centro de Tlalpan, así como regulares en el Bosque de Tlalpan y la Picacho-Ajusco.

Evita cruzar zonas donde haya fuertes corrientes de agua y no bajes de tu vehículo. 🚘

#OperativoRelámpago",Thu Sep 12 20:44:10 +0000 2024,2,9
277,🔴 ᴠɪʀɢɪɴɪᴀ ɢᴏ 🔴,"Cacerolazo en Corrientes y Dorrego, CABA https://t.co/Qe2GvDpVzb",Mon Sep 16 02:01:52 +0000 2024,95,359
278,Jacinto Alvarez 🇦🇷✌🏾🎙📻✒💻🗞📸,"📌 @Sofiabrambilla #PRO
📌 @FedeTournier0 #ELI
📌 @lisandroalm #LLA

Diputados nacionales por #Corrientes de @ECOCtes @proargentina @juntoscambioar y @LLibertadAvanza

Votaron en contra de una misera recomposición a los empobrecidos ingresos de jubiladas y jubilados. https://t.co/WbgTvqGQDv",Wed Sep 11 20:26:04 +0000 2024,2,5
279,Regatas Corrientes,"📣 Abierto proceso de acreditación para el Torneo #Interligas 🏀🇦🇷🇧🇷

Más info en https://t.co/krP9eDYER2 https://t.co/ubZPv1RFPP",Wed Sep 11 14:18:41 +0000 2024,1,2
280,Chiapas Meteo,"En el Soconusco de #Chiapas nublados han ganado desarrollo vertical; dentro de estos, corrientes de aire han moldeado el rasgo suplementario conocido como mamma y son las protuberancias que se ven ""colgando"" de la base de la nube.
Gracias @agustinareval7 por compartir las fotos",Sun Sep 15 22:20:14 +0000 2024,3,8
281,𝗠𝗜𝗚𝗨𝗘𝗟 𝗣𝗘𝗥𝗘𝗭 🐔,"La SUNAT confirma que Jean Ferrari seguirá siendo el administrador de Universitario por 3 años más. 

Sunat sobre presente de Universitario: “Vemos que deudas tributarias corrientes están al día”. https://t.co/J0ycsRcSuV",Sun Sep 15 17:43:29 +0000 2024,39,494
282,N+ FORO,"Debido a las intensas lluvias, se formaron fuertes corrientes de agua en Naucalpan, Edomex, que dejaron severas inundaciones. #LasNoticiasDeFORO con @ERIKCAMACHOTV | #SiempreEnVivo | #SiempreContigo | Sigue la señal en vivo por https://t.co/R0rtaHzqZe https://t.co/FiGv3lYNl8",Tue Sep 17 06:32:48 +0000 2024,2,4
283,YanClo,"Indie Politik, [17 de sep de 2024 a las 10:35 PM]
#AHORA #CABA

La policía de la Ciudad detiene arbitrariamente a un joven en CABA

Un joven fue detenido esta tarde, a las 17:50, en las inmediaciones de las calles Corrientes y Esmeralda en Capital Federal. https://t.co/E1BsXbv5LK",Wed Sep 18 03:52:11 +0000 2024,3,2
284,LA RUEDA,"Diputado José Federico Tournier, UCR (Corrientes) vota en contra de los jubilados/as, pensionados/as.
¡Memoria a la hora de votar! https://t.co/MWgFQr4wFt",Wed Sep 11 10:52:55 +0000 2024,1,4
285,Ana Piccinini,"Jujuy se sumará a Salta, Mendoza y Santa Cruz, que ya aplicaron aranceles en sus hospitales; y a Córdoba, Neuquén, Corrientes y Entre Ríos, que presentaron sus respectivos proyectos para sumarse a la medida. ⁠
💪💪💪💪💪💪 https://t.co/5JzTloseW8",Wed Sep 18 13:23:29 +0000 2024,38,74
286,De12a14,"⭕Estacionó mal, se negó a dejar su auto a la grúa y aceleró con un inspector de tránsito por delante en Mendoza y Corrientes. 

""Puso en riesgo su integridad física para que no continuara. Se trabajó para evitar que continuara su marcha"", expresó el Dir. General de Tránsito, https://t.co/ByXADL6WUU",Wed Sep 18 15:21:03 +0000 2024,0,2
287,BRUCE WAYNE,parece que los gays hacen competencia para ver quién se toma las fotos más corrientes,Sun Sep 15 03:38:32 +0000 2024,0,10
288,Gobierno de Corrientes,"Las tarjetas Mbareté y Mamá Mbareté se encuentran habilitadas para ser utilizadas por los beneficiarios. 💳 

• Es obligatorio tener los controles prenatales completos https://t.co/mc9RjCPdk4",Mon Sep 16 12:05:52 +0000 2024,5,8
289,meteorafa,"Incendios en Córdoba:

se sigue registrado en el NE de la Prov. arriba de la zona de Mar Chiquita

Múltiples incendios en Santiago, Santa Fe, Corrientes, Chaco, Formosa. https://t.co/5y1USppYLt",Mon Sep 16 19:10:39 +0000 2024,7,15
290,Radio Rivadavia,"📌Los padres de Loan, el menor desaparecido hace casi tres meses en Corrientes, pidieron a la jueza federal Cristina Pozzer Penzo que se lleve a cabo una excavación en un sepulcro situado en la zona rural de 9 de Julio.

👉María Noguera y José Peña presentaron un escrito a la https://t.co/1G2ddWTYCv",Tue Sep 10 18:21:59 +0000 2024,1,2
291,Gobierno de Corrientes,"Comenzamos con los trabajos de restauración de la histórica Iglesia Catedral de #Capital.

La reconstrucción comprende: la puesta en valor de la fachada, atrio, monumentos, campanario, piso, mármoles, pinturas, umbrales, pintura exterior, iluminación estética y ornamental. ⛪️🔔 https://t.co/G65fJ3dUfG",Sun Sep 15 23:54:13 +0000 2024,7,13
292,Yoly Villarreal Garza,"Con esa jeta y apariencia yo también estaría deprimida jajajaja

Pinches CORRIENTES LOS MONREAL. https://t.co/uBDEjfIF0s",Thu Sep 12 21:47:28 +0000 2024,4,36
293,el sin nombre 33,"¿Y cómo describirías al TWA?

Al final de cuentas solo son un grupito de inmaduros con pensamientos egocéntricos demasiado corrientes y sin ambiente.",Fri Sep 13 00:40:01 +0000 2024,1,8
294,Mirta Granda Averhoff,"A precios corrientes, daños acumulados en más de 6 décadas ascienden a 164 mil 141,1 millones USD. Tomando en cuenta comportamiento USD frente a valor del oro en mercado internacional, bloqueo ha provocado perjuicios por más de 1 billón 499 mil 710 millones USD.

#TumbaElBloqueo https://t.co/BkwZsLMDfR",Mon Sep 16 07:59:41 +0000 2024,13,18
295,Radio UNNE,"🪗Hoy se festeja el día del #Chamamé por el paso a la inmortalidad del ""Taita"", don Mario del Tránsito Cocomarola

📲Hablamos con Nathalia Rodriguez, Dir. de Asuntos Culturales del @SenadoCtesPrens de la provincia de Corrientes

#LaTardeNosUNNE🤝 https://t.co/PDy2HtPzoP",Wed Sep 18 20:36:05 +0000 2024,3,4
296,N+ FORO,"Esta mañana se formó la depresión tropical Nueve-E en el océano Pacífico, frente a las costas de Jalisco. Se localiza 240 kilómetros al suroeste de Cabo Corrientes. Se convertirá en tormenta tropical. #Paralelo23 con @AnaOrdonana | #SiempreEnVivo | #SiempreContigo | Sigue la https://t.co/jp8bhtZYQy",Thu Sep 12 19:17:47 +0000 2024,2,7
297,Fundación Alameda,#Corrientes @gustavoveraok realiza nueva denuncia al gobernador Valdés https://t.co/XuZCBl2Edy,Sat Sep 14 22:45:32 +0000 2024,6,7
298,Juanma Laprovitta,✍️ Nuevo tropiezo para una escribana multi procesada en Corrientes | El Litoral https://t.co/wWE7Hffgdz,Thu Sep 19 10:00:28 +0000 2024,5,7
299,fergie 🫧,"pinche bola de nacos asquerosos pueblerinos corrientes estupidos idiotas piojosos los que truenan cuetes, ojalá se les queme la mano para que aprendan y dejen de hacerlo. 👍🏻",Mon Sep 16 07:02:10 +0000 2024,3,11
300,Municipalidad de Corrientes,Los vecinos disfrutan del domingo apoyando a los emprendedores y artesanos de las 'Ferias Conectadas' 🤝 Más de 70 feriantes de Corrientes y Resistencia ofrecen sus productos de calidad a muy precio 🙌🏼 Estamos hasta las 21 en paseo Arazaty ✨ https://t.co/G1jSM0ac5Z,Sun Sep 15 21:51:23 +0000 2024,1,2
301,Municipio Virasoro,#Deportes 🏐 |   En la arena de Corrientes capital el #beach #handball de   Virasoro sub 16 gritó Campeón y se quedó con los #JuegosCorrentinos2024 de esa disciplina. https://t.co/4JivhZAeAg,Thu Sep 12 20:13:32 +0000 2024,1,2
302,Juanma Laprovitta,"👉 El comisario detenido por la desaparición de #Loan Walter Maciel, seguirá en la cárcel pese a su intento por salir en libertad.
Lo resolvió la Cámara Federal de Corrientes por un faltazo del abogado defensor, Miguel Pierri, a la audiencia en la que se iba a tratar el asunto. https://t.co/hnHcBnM9dC",Thu Sep 19 19:20:11 +0000 2024,0,6
303,KAS Partidos,"¡Ya está en marcha el curso ""Pensar la política hoy""! 🌟 En colaboración con @UCUoficial y bajo la coordinación de  @MiguelPastorino, quien también es autor para @dplatinoamerica.

En 10 sesiones exploraremos las corrientes  ideológicas que marcan el debate en Latinoamérica. https://t.co/42l63t0Wm3",Wed Sep 18 19:03:33 +0000 2024,3,6
304,Alex 555,Y ahora resulta que se puede calcular crecimiento económico con el PIB a precios corrientes (PIB Nominal) 🙄🙄🙄,Fri Sep 13 04:50:31 +0000 2024,1,4
305,Norma Hurtado Sánchez,"🚨 Para las cuentas de tienda de barrio que maneja @MinSaludCol, es demoledor que @MinHacienda condicione el aval fiscal de la #ReformaSalud a estar a paz y salvo con las deudas corrientes acumuladas al cierre de 2024. Ministro @GA_Jaramillo, ¿cómo planea saldar esas deudas https://t.co/pYNuNJhqEe",Fri Sep 13 18:41:07 +0000 2024,214,337
306,Perfil.com,"🔴 Los padres de Loan Danilo Peña, el niño de cinco años desaparecido el 13 de junio en Corrientes, pidieron pericias psiquiátricas para Laudelina Peña, tía del menor.

📄​ Lo hicieron a través de un escrito presentado por el abogado de la familia de Loan, Roberto Méndez. En el https://t.co/bZHNWJAN8V",Wed Sep 18 01:00:09 +0000 2024,5,14
307,La Jornada Impresa,"#Edomex Deslave sepultó varias viviendas en #Jilotzingo

Murió una bebé y rescatan a 6 personas; decenas van a albergues.
Desalojan la zona; las #lluvias complican las tareas de auxilio.
Peñascos, árboles y corrientes de agua obstruían tramos de carretera.
https://t.co/eTW1mgcoMb",Sun Sep 15 21:08:08 +0000 2024,1,5
308,Club Atlético Douglas Haig,"¡HOY JUGAMOS!

🏆 #FederalA | Fase Reválida - Fecha 9
🆚 Boca Unidos (Corrientes)
🕦 11:00hs
🏟 Estadio Miguel Morales
🟥 José Díaz

#ConVosCrecemos 🔴⚫ https://t.co/bCEPB0SaLh",Sun Sep 15 03:00:02 +0000 2024,0,5
309,Valentina Etulain,"Mi Presidente puede ir al teatro con su esposa en calle Corrientes y de ahí irse a Corea del Sur al Foro de Davos, el tuyo? https://t.co/uPaQx7xs7M",Wed Sep 11 12:07:48 +0000 2024,26,65
310,Ethic,"El #existencialismo es una de las corrientes de #pensamiento más populares del siglo XX, que se ha ido transformando a través de nombres como Jean-Paul Sartre o Miguel de Unamuno hasta llegar a nuestros días.
https://t.co/KS8LsLYDw6",Sun Sep 15 12:45:11 +0000 2024,0,6
311,Quadratín Edomex,#Edomex 🚨 Imprudencia total: vehículo es arrastrado por fuertes corrientes de agua durante las severas inundaciones en #Coacalco. 🌊⚠️ ¡La naturaleza no perdona! #Coacalco #Inundaciones #Precaución https://t.co/qd8q0CSyAu,Tue Sep 17 19:33:44 +0000 2024,0,3
312,lunawine 🌙,"EL ANTES Y EL DESPUÉS DEL SEXO 🫣
.
Algunas corrientes ideológicas plantean que la relación no vuelve jamás a ser la misma. 
¿Tú qué piensas? ¿Siempre se da un cambio de ""estado"" en la relación? 🤔 https://t.co/OOjKUKZ8eI",Thu Sep 19 13:31:40 +0000 2024,1,7
313,AlesitaEPVArgentina💙,"Los mejores atardeceres de Argentina son de Corrientes. 
❤❤❤ vista desde el puente Manuel Belgrano. https://t.co/PfQJlrFGz2",Tue Sep 17 23:16:25 +0000 2024,0,4
314,Joaquín Romero,"Movilización en contra del veto en Corrientes. A las y los diputados que pusieron precio a su voto sobre el brutal ajuste en las jubilaciones. 
La lucha continúa contra el genocidio del gobierno de Milei. Arriba las Jubiladas y Jubilados✊🏼💪🏼🔥
@JuanMarinoTPR @MatiasGayol https://t.co/Jkj0orBfWT",Thu Sep 12 22:02:24 +0000 2024,2,4
315,TVO CANAL 23,"#Internacionales
Las carreteras de Coacalco, #México, quedaron inundadas debido a las torrenciales lluvias que afectaron la zona y donde las fuertes corrientes arrastraron algunos vehículos. Vídeo cortesía. https://t.co/d8vaheZjC1",Mon Sep 16 15:36:28 +0000 2024,0,3
316,La Capital MdP,"Marplatense disertó en Corrientes sobre grooming y ludopatía

https://t.co/tz6LXkCAsV",Mon Sep 16 22:42:14 +0000 2024,3,5
317,Cristian C.Z,"#Domingo 📡🛰️🔮👉⛈️ #Pronósticos #Forecast de #Lluvias #Climático #Meteorologico en #BahiaBlanca #MardelPlata #BuenosAires #LaPampa #Córdoba #SantaFé #RioNegro #EntreRios #Corrientes #SanLuis #Mendoza #Chaco #Argentina #Uruguay #Brasil #Paraguay zonas centro, norte y sur https://t.co/dYi4HLIgHU",Sun Sep 15 19:10:43 +0000 2024,4,16
318,Porttada,"#Internacionales | 🇵🇱🌊🤯 Las devastadoras #Inundaciones causaron daños sin precedentes en #Polonia, las grandes corrientes arrastraron todo a su paso en la ciudad de Ladek-Zdroj.

 📹 : @Centinela_35. https://t.co/uu6NpXTasI",Mon Sep 16 16:56:35 +0000 2024,0,2
319,PreciosRosario,"#FrutillasEnRosario 🍓

🍓 Frutillas
💰 $3.500 un kilo
💰 $6.500 dos kilos

📍 Corrientes al 4300 

#FotoTestigo 📸 https://t.co/lwS5ZOvqxH",Mon Sep 16 22:36:27 +0000 2024,0,19
320,en Jujuy somos todos asi o peor,No puede ser que todos los días haya algo en el Movistar Arena y Corrientes y Dorrego sea esto: https://t.co/vrbpUmndtQ,Fri Sep 13 22:53:29 +0000 2024,0,5
321,Cubadebate,"🇨🇺🔒Se estima que, de no existir el bloqueo, el PIB de Cuba a precios corrientes pudo haber crecido alrededor de un 8% en 2023

#TumbaElBloqueo #DropTheBlockade https://t.co/qPmnypLEEF",Thu Sep 12 15:51:17 +0000 2024,1461,1408
322,Cancillería de Cuba,".@BrunoRguezP | Se estima que, de no existir el bloqueo, el PIB de #Cuba 🇨🇺 a precios corrientes, pudo haber crecido alrededor de un 8% en 2023.

#TumbaElBloqueo https://t.co/xKqytXtXrK",Thu Sep 12 16:26:49 +0000 2024,580,551
